TRE_CN,PLT_CN,Year,RW,MEASYEAR
2986152010690,2986140010690,1653,1.48,1994
2986152010690,2986140010690,1654,1.95,1994
2986152010690,2986140010690,1655,1.78,1994
2986152010690,2986140010690,1656,1.62,1994
2986152010690,2986140010690,1657,1.19,1994
2986152010690,2986140010690,1658,1.2,1994
2986152010690,2986140010690,1659,1.67,1994
2986152010690,2986140010690,1660,1.68,1994
2986152010690,2986140010690,1661,1.18,1994
2986152010690,2986140010690,1662,0.75,1994
2986152010690,2986140010690,1663,0.97,1994
2986152010690,2986140010690,1664,1.25,1994
2986152010690,2986140010690,1665,1.67,1994
2986152010690,2986140010690,1666,1.57,1994
2986152010690,2986140010690,1667,1.5,1994
2986152010690,2986140010690,1668,1.61,1994
2986152010690,2986140010690,1669,1.23,1994
2986152010690,2986140010690,1670,0.99,1994
2986152010690,2986140010690,1671,1.38,1994
2986152010690,2986140010690,1672,1.24,1994
2986152010690,2986140010690,1673,1.47,1994
2986152010690,2986140010690,1674,1.26,1994
2986152010690,2986140010690,1675,1.56,1994
2986152010690,2986140010690,1676,1.02,1994
2986152010690,2986140010690,1677,1.28,1994
2986152010690,2986140010690,1678,1.1,1994
2986152010690,2986140010690,1679,1.14,1994
2986152010690,2986140010690,1680,1.35,1994
2986152010690,2986140010690,1681,0.99,1994
2986152010690,2986140010690,1682,0.96,1994
2986152010690,2986140010690,1683,1.2,1994
2986152010690,2986140010690,1684,1.21,1994
2986152010690,2986140010690,1685,1.32,1994
2986152010690,2986140010690,1686,1.13,1994
2986152010690,2986140010690,1687,1.25,1994
2986152010690,2986140010690,1688,0.73,1994
2986152010690,2986140010690,1689,1.31,1994
2986152010690,2986140010690,1690,1.25,1994
2986152010690,2986140010690,1691,0.96,1994
2986152010690,2986140010690,1692,0.97,1994
2986152010690,2986140010690,1693,1.05,1994
2986152010690,2986140010690,1694,0.91,1994
2986152010690,2986140010690,1695,1.17,1994
2986152010690,2986140010690,1696,0.79,1994
2986152010690,2986140010690,1697,0.88,1994
2986152010690,2986140010690,1698,1.11,1994
2986152010690,2986140010690,1699,0.9,1994
2986152010690,2986140010690,1700,1.14,1994
2986152010690,2986140010690,1701,0.74,1994
2986152010690,2986140010690,1702,0.81,1994
2986152010690,2986140010690,1703,0.79,1994
2986152010690,2986140010690,1704,0.83,1994
2986152010690,2986140010690,1705,0.84,1994
2986152010690,2986140010690,1706,0.84,1994
2986152010690,2986140010690,1707,1.12,1994
2986152010690,2986140010690,1708,0.99,1994
2986152010690,2986140010690,1709,0.63,1994
2986152010690,2986140010690,1710,0.67,1994
2986152010690,2986140010690,1711,0.73,1994
2986152010690,2986140010690,1712,0.67,1994
2986152010690,2986140010690,1713,0.52,1994
2986152010690,2986140010690,1714,0.37,1994
2986152010690,2986140010690,1715,0.52,1994
2986152010690,2986140010690,1716,0.64,1994
2986152010690,2986140010690,1717,0.44,1994
2986152010690,2986140010690,1718,0.76,1994
2986152010690,2986140010690,1719,0.54,1994
2986152010690,2986140010690,1720,0.4,1994
2986152010690,2986140010690,1721,0.41,1994
2986152010690,2986140010690,1722,0.56,1994
2986152010690,2986140010690,1723,0.37,1994
2986152010690,2986140010690,1724,0.57,1994
2986152010690,2986140010690,1725,0.5,1994
2986152010690,2986140010690,1726,0.75,1994
2986152010690,2986140010690,1727,0.83,1994
2986152010690,2986140010690,1728,0.72,1994
2986152010690,2986140010690,1729,0.82,1994
2986152010690,2986140010690,1730,0.71,1994
2986152010690,2986140010690,1731,0.68,1994
2986152010690,2986140010690,1732,0.63,1994
2986152010690,2986140010690,1733,0.71,1994
2986152010690,2986140010690,1734,0.79,1994
2986152010690,2986140010690,1735,0.81,1994
2986152010690,2986140010690,1736,0.62,1994
2986152010690,2986140010690,1737,0.82,1994
2986152010690,2986140010690,1738,0.86,1994
2986152010690,2986140010690,1739,0.91,1994
2986152010690,2986140010690,1740,0.62,1994
2986152010690,2986140010690,1741,0.75,1994
2986152010690,2986140010690,1742,0.61,1994
2986152010690,2986140010690,1743,0.68,1994
2986152010690,2986140010690,1744,0.68,1994
2986152010690,2986140010690,1745,0.65,1994
2986152010690,2986140010690,1746,0.44,1994
2986152010690,2986140010690,1747,0.8,1994
2986152010690,2986140010690,1748,0.76,1994
2986152010690,2986140010690,1749,0.69,1994
2986152010690,2986140010690,1750,0.75,1994
2986152010690,2986140010690,1751,0.96,1994
2986152010690,2986140010690,1752,0.75,1994
2986152010690,2986140010690,1753,0.87,1994
2986152010690,2986140010690,1754,0.96,1994
2986152010690,2986140010690,1755,0.78,1994
2986152010690,2986140010690,1756,1.15,1994
2986152010690,2986140010690,1757,1.25,1994
2986152010690,2986140010690,1758,0.8,1994
2986152010690,2986140010690,1759,1.05,1994
2986152010690,2986140010690,1760,0.91,1994
2986152010690,2986140010690,1761,1.03,1994
2986152010690,2986140010690,1762,0.81,1994
2986152010690,2986140010690,1763,0.9,1994
2986152010690,2986140010690,1764,0.62,1994
2986152010690,2986140010690,1765,0.67,1994
2986152010690,2986140010690,1766,0.73,1994
2986152010690,2986140010690,1767,0.95,1994
2986152010690,2986140010690,1768,0.95,1994
2986152010690,2986140010690,1769,0.49,1994
2986152010690,2986140010690,1770,0.85,1994
2986152010690,2986140010690,1771,0.99,1994
2986152010690,2986140010690,1772,0.76,1994
2986152010690,2986140010690,1773,0.91,1994
2986152010690,2986140010690,1774,1.02,1994
2986152010690,2986140010690,1775,1.17,1994
2986152010690,2986140010690,1776,1.03,1994
2986152010690,2986140010690,1777,1.16,1994
2986152010690,2986140010690,1778,1.14,1994
2986152010690,2986140010690,1779,0.79,1994
2986152010690,2986140010690,1780,0.91,1994
2986152010690,2986140010690,1781,1,1994
2986152010690,2986140010690,1782,0.66,1994
2986152010690,2986140010690,1783,0.68,1994
2986152010690,2986140010690,1784,0.9,1994
2986152010690,2986140010690,1785,0.8,1994
2986152010690,2986140010690,1786,1.12,1994
2986152010690,2986140010690,1787,0.75,1994
2986152010690,2986140010690,1788,0.91,1994
2986152010690,2986140010690,1789,0.82,1994
2986152010690,2986140010690,1790,0.76,1994
2986152010690,2986140010690,1791,0.62,1994
2986152010690,2986140010690,1792,0.39,1994
2986152010690,2986140010690,1793,0.44,1994
2986152010690,2986140010690,1794,0.33,1994
2986152010690,2986140010690,1795,0.32,1994
2986152010690,2986140010690,1796,0.33,1994
2986152010690,2986140010690,1797,0.48,1994
2986152010690,2986140010690,1798,0.58,1994
2986152010690,2986140010690,1799,0.38,1994
2986152010690,2986140010690,1800,0.55,1994
2986152010690,2986140010690,1801,0.54,1994
2986152010690,2986140010690,1802,0.66,1994
2986152010690,2986140010690,1803,0.42,1994
2986152010690,2986140010690,1804,0.73,1994
2986152010690,2986140010690,1805,0.54,1994
2986152010690,2986140010690,1806,0.51,1994
2986152010690,2986140010690,1807,0.44,1994
2986152010690,2986140010690,1808,0.63,1994
2986152010690,2986140010690,1809,0.65,1994
2986152010690,2986140010690,1810,0.56,1994
2986152010690,2986140010690,1811,0.66,1994
2986152010690,2986140010690,1812,0.38,1994
2986152010690,2986140010690,1813,0.58,1994
2986152010690,2986140010690,1814,0.63,1994
2986152010690,2986140010690,1815,0.55,1994
2986152010690,2986140010690,1816,0.69,1994
2986152010690,2986140010690,1817,0.5,1994
2986152010690,2986140010690,1818,0.6,1994
2986152010690,2986140010690,1819,0.49,1994
2986152010690,2986140010690,1820,0.55,1994
2986152010690,2986140010690,1821,0.49,1994
2986152010690,2986140010690,1822,0.67,1994
2986152010690,2986140010690,1823,0.51,1994
2986152010690,2986140010690,1824,0.42,1994
2986152010690,2986140010690,1825,0.56,1994
2986152010690,2986140010690,1826,0.6,1994
2986152010690,2986140010690,1827,0.45,1994
2986152010690,2986140010690,1828,0.6,1994
2986152010690,2986140010690,1829,0.73,1994
2986152010690,2986140010690,1830,0.58,1994
2986152010690,2986140010690,1831,0.57,1994
2986152010690,2986140010690,1832,0.5,1994
2986152010690,2986140010690,1833,0.56,1994
2986152010690,2986140010690,1834,0.76,1994
2986152010690,2986140010690,1835,0.49,1994
2986152010690,2986140010690,1836,0.48,1994
2986152010690,2986140010690,1837,0.67,1994
2986152010690,2986140010690,1838,0.39,1994
2986152010690,2986140010690,1839,0.66,1994
2986152010690,2986140010690,1840,0.58,1994
2986152010690,2986140010690,1841,0.7,1994
2986152010690,2986140010690,1842,0.52,1994
2986152010690,2986140010690,1843,0.54,1994
2986152010690,2986140010690,1844,0.43,1994
2986152010690,2986140010690,1845,0.74,1994
2986152010690,2986140010690,1846,0.66,1994
2986152010690,2986140010690,1847,0.6,1994
2986152010690,2986140010690,1848,0.6,1994
2986152010690,2986140010690,1849,0.55,1994
2986152010690,2986140010690,1850,0.84,1994
2986152010690,2986140010690,1851,0.47,1994
2986152010690,2986140010690,1852,0.54,1994
2986152010690,2986140010690,1853,0.63,1994
2986152010690,2986140010690,1854,0.58,1994
2986152010690,2986140010690,1855,0.71,1994
2986152010690,2986140010690,1856,0.54,1994
2986152010690,2986140010690,1857,0.66,1994
2986152010690,2986140010690,1858,0.67,1994
2986152010690,2986140010690,1859,0.47,1994
2986152010690,2986140010690,1860,0.66,1994
2986152010690,2986140010690,1861,0.58,1994
2986152010690,2986140010690,1862,0.47,1994
2986152010690,2986140010690,1863,0.45,1994
2986152010690,2986140010690,1864,0.47,1994
2986152010690,2986140010690,1865,0.42,1994
2986152010690,2986140010690,1866,0.52,1994
2986152010690,2986140010690,1867,0.39,1994
2986152010690,2986140010690,1868,0.38,1994
2986152010690,2986140010690,1869,0.41,1994
2986152010690,2986140010690,1870,0.43,1994
2986152010690,2986140010690,1871,0.36,1994
2986152010690,2986140010690,1872,0.36,1994
2986152010690,2986140010690,1873,0.33,1994
2986152010690,2986140010690,1874,0.44,1994
2986152010690,2986140010690,1875,0.4,1994
2986152010690,2986140010690,1876,0.4,1994
2986152010690,2986140010690,1877,0.44,1994
2986152010690,2986140010690,1878,0.45,1994
2986152010690,2986140010690,1879,0.48,1994
2986152010690,2986140010690,1880,0.43,1994
2986152010690,2986140010690,1881,0.41,1994
2986152010690,2986140010690,1882,0.57,1994
2986152010690,2986140010690,1883,0.4,1994
2986152010690,2986140010690,1884,0.56,1994
2986152010690,2986140010690,1885,0.86,1994
2986152010690,2986140010690,1886,0.44,1994
2986152010690,2986140010690,1887,0.41,1994
2986152010690,2986140010690,1888,0.48,1994
2986152010690,2986140010690,1889,0.36,1994
2986152010690,2986140010690,1890,0.34,1994
2986152010690,2986140010690,1891,0.42,1994
2986152010690,2986140010690,1892,0.29,1994
2986152010690,2986140010690,1893,0.38,1994
2986152010690,2986140010690,1894,0.27,1994
2986152010690,2986140010690,1895,0.48,1994
2986152010690,2986140010690,1896,0.3,1994
2986152010690,2986140010690,1897,0.27,1994
2986152010690,2986140010690,1898,0.41,1994
2986152010690,2986140010690,1899,0.37,1994
2986152010690,2986140010690,1900,0.59,1994
2986152010690,2986140010690,1901,0.46,1994
2986152010690,2986140010690,1902,0.64,1994
2986152010690,2986140010690,1903,0.48,1994
2986152010690,2986140010690,1904,0.49,1994
2986152010690,2986140010690,1905,0.2,1994
2986152010690,2986140010690,1906,0.27,1994
2986152010690,2986140010690,1907,0.42,1994
2986152010690,2986140010690,1908,0.42,1994
2986152010690,2986140010690,1909,0.32,1994
2986152010690,2986140010690,1910,0.42,1994
2986152010690,2986140010690,1911,0.31,1994
2986152010690,2986140010690,1912,0.34,1994
2986152010690,2986140010690,1913,0.43,1994
2986152010690,2986140010690,1914,0.44,1994
2986152010690,2986140010690,1915,0.31,1994
2986152010690,2986140010690,1916,0.37,1994
2986152010690,2986140010690,1917,0.32,1994
2986152010690,2986140010690,1918,0.13,1994
2986152010690,2986140010690,1919,0.35,1994
2986152010690,2986140010690,1920,0.15,1994
2986152010690,2986140010690,1921,0.28,1994
2986152010690,2986140010690,1922,0.24,1994
2986152010690,2986140010690,1923,0.4,1994
2986152010690,2986140010690,1924,0.27,1994
2986152010690,2986140010690,1925,0.22,1994
2986152010690,2986140010690,1926,0.31,1994
2986152010690,2986140010690,1927,0.22,1994
2986152010690,2986140010690,1928,0.18,1994
2986152010690,2986140010690,1929,0.39,1994
2986152010690,2986140010690,1930,0.19,1994
2986152010690,2986140010690,1931,0.25,1994
2986152010690,2986140010690,1932,0.28,1994
2986152010690,2986140010690,1933,0.22,1994
2986152010690,2986140010690,1934,0.37,1994
2986152010690,2986140010690,1935,0.23,1994
2986152010690,2986140010690,1936,0.21,1994
2986152010690,2986140010690,1937,0.28,1994
2986152010690,2986140010690,1938,0.32,1994
2986152010690,2986140010690,1939,0.15,1994
2986152010690,2986140010690,1940,0.25,1994
2986152010690,2986140010690,1941,0.29,1994
2986152010690,2986140010690,1942,0.29,1994
2986152010690,2986140010690,1943,0.26,1994
2986152010690,2986140010690,1944,0.31,1994
2986152010690,2986140010690,1945,0.35,1994
2986152010690,2986140010690,1946,0.22,1994
2986152010690,2986140010690,1947,0.37,1994
2986152010690,2986140010690,1948,0.42,1994
2986152010690,2986140010690,1949,0.33,1994
2986152010690,2986140010690,1950,0.39,1994
2986152010690,2986140010690,1951,0.35,1994
2986152010690,2986140010690,1952,0.31,1994
2986152010690,2986140010690,1953,0.4,1994
2986152010690,2986140010690,1954,0.32,1994
2986152010690,2986140010690,1955,0.41,1994
2986152010690,2986140010690,1956,0.25,1994
2986152010690,2986140010690,1957,0.49,1994
2986152010690,2986140010690,1958,0.31,1994
2986152010690,2986140010690,1959,0.29,1994
2986152010690,2986140010690,1960,0.45,1994
2986152010690,2986140010690,1961,0.3,1994
2986152010690,2986140010690,1962,0.3,1994
2986152010690,2986140010690,1963,0.29,1994
2986152010690,2986140010690,1964,0.38,1994
2986152010690,2986140010690,1965,0.33,1994
2986152010690,2986140010690,1966,0.36,1994
2986152010690,2986140010690,1967,0.32,1994
2986152010690,2986140010690,1968,0.11,1994
2986152010690,2986140010690,1969,0.3,1994
2986152010690,2986140010690,1970,0.31,1994
2986152010690,2986140010690,1971,0.25,1994
2986152010690,2986140010690,1972,0.21,1994
2986152010690,2986140010690,1973,0.37,1994
2986152010690,2986140010690,1974,0.24,1994
2986152010690,2986140010690,1975,0.37,1994
2986152010690,2986140010690,1976,0.38,1994
2986152010690,2986140010690,1977,0.35,1994
2986152010690,2986140010690,1978,0.3,1994
2986152010690,2986140010690,1979,0.28,1994
2986152010690,2986140010690,1980,0.21,1994
2986152010690,2986140010690,1981,0.28,1994
2986152010690,2986140010690,1982,0.36,1994
2986152010690,2986140010690,1983,0.28,1994
2986152010690,2986140010690,1984,0.38,1994
2986152010690,2986140010690,1985,0.27,1994
2986152010690,2986140010690,1986,0.29,1994
2986152010690,2986140010690,1987,0.4,1994
2986152010690,2986140010690,1988,0.34,1994
2986152010690,2986140010690,1989,0.09,1994
2986152010690,2986140010690,1990,0.35,1994
2986152010690,2986140010690,1991,0.3,1994
2986152010690,2986140010690,1992,0.3,1994
2986152010690,2986140010690,1993,0.21,1994
2986152010690,2986140010690,1994,0.37,1994
2987563010690,2987553010690,1599,0.38,1994
2987563010690,2987553010690,1600,0.39,1994
2987563010690,2987553010690,1601,0.46,1994
2987563010690,2987553010690,1602,0.56,1994
2987563010690,2987553010690,1603,0.55,1994
2987563010690,2987553010690,1604,0.21,1994
2987563010690,2987553010690,1605,0.24,1994
2987563010690,2987553010690,1606,0.37,1994
2987563010690,2987553010690,1607,0.38,1994
2987563010690,2987553010690,1608,0.37,1994
2987563010690,2987553010690,1609,0.43,1994
2987563010690,2987553010690,1610,0.38,1994
2987563010690,2987553010690,1611,0.3,1994
2987563010690,2987553010690,1612,0.27,1994
2987563010690,2987553010690,1613,0.24,1994
2987563010690,2987553010690,1614,0.3,1994
2987563010690,2987553010690,1615,0.23,1994
2987563010690,2987553010690,1616,0.29,1994
2987563010690,2987553010690,1617,0.22,1994
2987563010690,2987553010690,1618,0.28,1994
2987563010690,2987553010690,1619,0.35,1994
2987563010690,2987553010690,1620,0.24,1994
2987563010690,2987553010690,1621,0.54,1994
2987563010690,2987553010690,1622,0.59,1994
2987563010690,2987553010690,1623,0.6,1994
2987563010690,2987553010690,1624,0.4,1994
2987563010690,2987553010690,1625,0.39,1994
2987563010690,2987553010690,1626,0.39,1994
2987563010690,2987553010690,1627,0.42,1994
2987563010690,2987553010690,1628,0.51,1994
2987563010690,2987553010690,1629,0.52,1994
2987563010690,2987553010690,1630,0.39,1994
2987563010690,2987553010690,1631,0.33,1994
2987563010690,2987553010690,1632,0.64,1994
2987563010690,2987553010690,1633,0.62,1994
2987563010690,2987553010690,1634,0.73,1994
2987563010690,2987553010690,1635,0.3,1994
2987563010690,2987553010690,1636,0.47,1994
2987563010690,2987553010690,1637,0.53,1994
2987563010690,2987553010690,1638,0.6,1994
2987563010690,2987553010690,1639,0.35,1994
2987563010690,2987553010690,1640,0.27,1994
2987563010690,2987553010690,1641,0.49,1994
2987563010690,2987553010690,1642,0.49,1994
2987563010690,2987553010690,1643,0.55,1994
2987563010690,2987553010690,1644,0.35,1994
2987563010690,2987553010690,1645,0.36,1994
2987563010690,2987553010690,1646,0.28,1994
2987563010690,2987553010690,1647,0.18,1994
2987563010690,2987553010690,1648,0.2,1994
2987563010690,2987553010690,1649,0.23,1994
2987563010690,2987553010690,1650,0.42,1994
2987563010690,2987553010690,1651,0.39,1994
2987563010690,2987553010690,1652,0.57,1994
2987563010690,2987553010690,1653,0.55,1994
2987563010690,2987553010690,1654,0.75,1994
2987563010690,2987553010690,1655,0.84,1994
2987563010690,2987553010690,1656,0.57,1994
2987563010690,2987553010690,1657,0.24,1994
2987563010690,2987553010690,1658,0.48,1994
2987563010690,2987553010690,1659,0.43,1994
2987563010690,2987553010690,1660,0.65,1994
2987563010690,2987553010690,1661,0.55,1994
2987563010690,2987553010690,1662,0.57,1994
2987563010690,2987553010690,1663,0.46,1994
2987563010690,2987553010690,1664,0.51,1994
2987563010690,2987553010690,1665,0.53,1994
2987563010690,2987553010690,1666,0.6,1994
2987563010690,2987553010690,1667,0.66,1994
2987563010690,2987553010690,1668,0.42,1994
2987563010690,2987553010690,1669,0.79,1994
2987563010690,2987553010690,1670,0.61,1994
2987563010690,2987553010690,1671,0.51,1994
